Data type: pos_diff_start, num_epochs: 1000, 	 lr: 0.005 
4, 100.9524987262, 0] 

[20, 151.717902215, 55.8111094599, 0] 

[30, 144.3429987981, 92.3772184952, 0] 

[40, 143.8803120707, 72.7541344684, 0] 

[50, 156.4053700206, 86.6867888077, 0] 

[60, 163.8993496738, 80.7814516814, 0] 

[70, 155.4881310096, 81.8532608696, 0] 

[80, 137.4200935783, 35.5210624363, 0] 

[90, 155.6674321772, 57.9393735139, 0] 

[100, 150.3242724073, 23.2659328295, 0] 

[110, 165.62780091, 20.4658017366, 0] 

[120, 155.1405176854, 87.4440811821, 0] 

[130, 144.4070226648, 100.6106063179, 0] 

[140, 145.6863302713, 32.9177670686, 0] 

[150, 151.1939388736, 31.8185079823, 0] 

[160, 149.3007490556, 112.2830439029, 0] 

[170, 155.7909512363, 80.2292639691, 0] 

[180, 146.6451107486, 79.8193465523, 0] 

