Data type: pos_diff_start, num_epochs: 1000, 	 lr: 0.0005 
, 36.3973096765, 0] 

[20, 158.7738345639, 38.633552883, 0] 

[30, 152.9529532967, 35.8887222953, 0] 

[40, 160.4839135474, 38.7530437967, 0] 

[50, 153.3498883929, 34.119658097, 0] 

[60, 154.1612937843, 34.3267556895, 0] 

[70, 143.8001480941, 30.1185647716, 0] 

[80, 143.3628734547, 32.1978945525, 0] 

[90, 142.1921681834, 38.7598293139, 0] 

[100, 140.4171960852, 33.0602788511, 0] 

[110, 148.7382705185, 27.0112516984, 0] 

[120, 146.9715294471, 37.1924146569, 0] 

[130, 133.8501244849, 24.5340390413, 0] 

[140, 135.4099523523, 26.6823969302, 0] 

[150, 147.6896677541, 22.4082774287, 0] 

[160, 140.6179816277, 29.5643177862, 0] 

[170, 128.2106906765, 22.504824431, 0] 

[180, 137.7161100618, 31.3315827743, 0] 

[190, 140.2563744849, 45.7467306386, 0] 

[200, 142.5110319368, 19.0352597444, 0] 

[210, 132.4760259272, 32.7358876104, 0] 

[220, 137.1901399382, 24.5432394276, 0] 

[230, 140.246469351, 43.164731233, 0] 

[240, 128.5603966346, 24.4614178201, 0] 

[250, 133.8426983173, 28.775292438, 0] 

[260, 132.2244591346, 29.5864417035, 0] 

[270, 131.3870406937, 19.5400576384, 0] 

[280, 131.6558636676, 16.497021219, 0] 

[290, 135.9706280048, 34.6878131369, 0] 

[300, 133.832997081, 30.7197106403, 0] 

[310, 136.3259143201, 14.8590618631, 0] 

[320, 125.2286873283, 42.2972173276, 0] 

[330, 131.7242981628, 29.1586436396, 0] 

[340, 130.6969651442, 54.9803466797, 0] 

[350, 133.6486521291, 51.0118938944, 0] 

[360, 135.3784555288, 14.4414301333, 0] 

[370, 129.1293140453, 24.2096159562, 0] 

[380, 135.2937628777, 12.2371998663, 0] 

[390, 121.4220037775, 13.3892119034, 0] 

[400, 126.8171896463, 39.7001528533, 0] 

[410, 129.6865556319, 20.8054239024, 0] 

[420, 130.4849008413, 34.6858334749, 0] 

[430, 131.061534169, 47.9251496688, 0] 

[440, 125.3155370021, 25.4285225246, 0] 

[450, 121.3930825034, 23.9173849355, 0] 

[460, 131.5170737466, 19.3487787661, 0] 

[470, 130.8196793441, 29.4461271867, 0] 

[480, 131.194089114, 11.3611967667, 0] 

[490, 135.8810418098, 34.3154296875, 0] 

[500, 130.3928249485, 23.7644626783, 0] 

[510, 131.9661637191, 27.5532093877, 0] 

[520, 126.6274575034, 14.8046131963, 0] 

[530, 132.1160606971, 34.7439920177, 0] 

[540, 120.5032623626, 33.8712025518, 0] 

[550, 132.7104975103, 27.4173159392, 0] 

[560, 126.3234246223, 20.0197223166, 0] 

[570, 125.2969823146, 19.0096886676, 0] 

[580, 127.2941814045, 12.6083533246, 0] 

[590, 128.4084821429, 8.3801030698, 0] 

[600, 128.3402515453, 40.6174926758, 0] 

[610, 121.6210078984, 16.4320546026, 0] 

[620, 126.0719973386, 11.1213272758, 0] 

[630, 124.2751438015, 23.8098303753, 0] 

[640, 129.9604653159, 17.9767456055, 0] 

[650, 124.7883649554, 51.5056683084, 0] 

[660, 128.7717955872, 20.1967083475, 0] 

[670, 127.3206451751, 35.7498062797, 0] 

[680, 124.9151141827, 22.3100877845, 0] 

[690, 134.1792367788, 22.2102528448, 0] 

[700, 122.5553206559, 12.9629370648, 0] 

[710, 132.5343835852, 26.6622128694, 0] 

[720, 123.9334220467, 35.5182680876, 0] 

[730, 124.6507340316, 98.4854789402, 0] 

[740, 122.2206065419, 34.4229948624, 0] 

[750, 134.5183507898, 55.0480691661, 0] 

[760, 125.0069969093, 12.7481225055, 0] 

[770, 124.8119205014, 28.8428610097, 0] 

[780, 124.0038847871, 23.3777412746, 0] 

[790, 126.7214650584, 13.4954329781, 0] 

[800, 128.8479459993, 52.8372112772, 0] 

[810, 120.3116307521, 36.097263502, 0] 

[820, 127.8623905391, 40.1204409392, 0] 

[830, 127.7619333791, 17.2806847614, 0] 

[840, 138.3411422562, 35.7917082413, 0] 

[850, 128.0824819712, 35.3756713867, 0] 

[860, 127.5156679258, 28.0099062712, 0] 

[870, 131.8586130666, 42.0915447733, 0] 

[880, 134.8894123455, 11.8085765009, 0] 

[890, 121.728869763, 49.5738100798, 0] 

[900, 125.2137062157, 20.5813664975, 0] 

[910, 136.6203318166, 26.9994666058, 0] 

[920, 123.2056468922, 30.8062133789, 0] 

[930, 126.3516161573, 17.4793303117, 0] 

[940, 122.6833469265, 55.1728940217, 0] 

[950, 126.7011289492, 18.0197647758, 0] 

[960, 126.0508349073, 23.6365701427, 0] 

[970, 128.1574304602, 39.9751135785, 0] 

[980, 130.6921896463, 12.7424794073, 0] 

[990, 128.2625343407, 33.1332025943, 0] 

