Data type: pos, num_epochs: 500, 	 lr: 0.0001 
3043477] 

[10, 85478287.47252747, 81593199.30434783, 81593199.30434783] 

[20, 86281356.65934066, 37864943.30434783, 37864943.30434783] 

[30, 86500025.67032968, 19218084.173913043, 19218084.173913043] 

[40, 86086048.35164835, 52347458.782608695, 52347458.782608695] 

[50, 85644918.15384616, 50697561.04347826, 50697561.04347826] 

[60, 86133591.20879121, 50577702.95652174, 50577702.95652174] 

[70, 85491245.01098901, 14916557.913043479, 14916557.913043479] 

[80, 86902497.05494505, 19648347.826086957, 19648347.826086957] 

[90, 86009237.0989011, 25856940.52173913, 25856940.52173913] 

[100, 87047905.05494505, 16538491.826086957, 16538491.826086957] 

[110, 85611491.86813186, 33925938.08695652, 33925938.08695652] 

[120, 85580012.3076923, 81287156.86956522, 81287156.86956522] 

[130, 85565119.2967033, 46931951.30434783, 46931951.30434783] 

[140, 86659893.45054945, 28835330.782608695, 28835330.782608695] 

[150, 86517743.12087911, 47483208.347826086, 47483208.347826086] 

[160, 86259700.74725275, 10635060.173913043, 10635060.173913043] 

[170, 86419996.13186814, 19703258.43478261, 19703258.43478261] 

[180, 86685932.3076923, 8817431.652173912, 8817431.652173912] 

[190, 86614888.08791208, 19179756.52173913, 19179756.52173913] 

[200, 86766755.16483517, 18794871.652173914, 18794871.652173914] 

[210, 86359793.93406594, 16827670.260869566, 16827670.260869566] 

[220, 85367622.32967032, 57068950.26086956, 57068950.26086956] 

[230, 85971546.02197802, 17144225.391304348, 17144225.391304348] 

[240, 84443777.40659341, 25927243.13043478, 25927243.13043478] 

[250, 86814742.5054945, 38915450.43478261, 38915450.43478261] 

[260, 86191030.85714285, 37025886.60869565, 37025886.60869565] 

[270, 86039028.74725275, 54797890.782608695, 54797890.782608695] 

[280, 86429032.08791208, 11335989.56521739, 11335989.56521739] 

[290, 86921711.12087911, 40986095.30434783, 40986095.30434783] 

[300, 86101087.64835165, 44851258.43478261, 44851258.43478261] 

[310, 85991075.16483517, 14656794.43478261, 14656794.43478261] 

[320, 86913974.85714285, 10519395.47826087, 10519395.47826087] 

[330, 86456488.79120879, 55780201.73913044, 55780201.73913044] 

[340, 86152816.52747253, 31555241.739130434, 31555241.739130434] 

[350, 86812362.54945055, 18751016.347826086, 18751016.347826086] 

[360, 85756337.23076923, 22768844.52173913, 22768844.52173913] 

[370, 85478113.05494505, 30531956.86956522, 30531956.86956522] 

[380, 86363766.15384616, 13461940.869565217, 13461940.869565217] 

[390, 86117342.24175824, 85739264.0, 85739264.0] 

[400, 85783647.64835165, 58964118.26086956, 58964118.26086956] 

[410, 85792284.13186814, 29415245.913043477, 29415245.913043477] 

[420, 86340034.1098901, 59649179.82608695, 59649179.82608695] 

[430, 86725755.78021978, 30630555.826086957, 30630555.826086957] 

[440, 85923119.82417582, 37517913.04347826, 37517913.04347826] 

[450, 85647179.95604396, 48753536.0, 48753536.0] 

[460, 86527352.96703297, 41381818.43478261, 41381818.43478261] 

[470, 85885243.07692307, 21311243.13043478, 21311243.13043478] 

[480, 86109656.61538461, 19817300.86956522, 19817300.86956522] 

[490, 86595274.54945055, 35175799.652173914, 35175799.652173914] 

