[0, 5.2227893208, 2.838224411, 2.838224411] 

[0, 5.2806119697, 3.0448663885, 3.0448663885] 

[0, 5.2882612361, 3.2670499628, 3.2670499628] 

[0, 5.1757404416, 2.7910353921, 2.7910353921] 

[0, 5.5324210233, 3.1765053489, 3.1765053489] 

[0, 5.0465634368, 3.9023409757, 3.9023409757] 

[0, 5.5654421074, 3.178165089, 3.178165089] 

[0, 5.3046058832, 2.9609787681, 2.9609787681] 

[0, 5.0463402327, 3.4990719882, 3.4990719882] 

[0, 4.950343997, 3.5612446178, 3.5612446178] 

[0, 5.248589804, 3.0273049094, 3.0273049094] 

[0, 5.2763895434, 2.8317531239, 2.8317531239] 

[0, 5.2102533385, 4.0507951216, 4.0507951216] 

[0, 5.3114631121, 3.1456683766, 3.1456683766] 

[0, 3.6715504996, 2.0339049021, 2.0339049021] 

